web-scraper-order,web-scraper-start-url,category-selector,category-selector-href,list-selector,list-selector-href,people-selector,people-selector-href,height,weight,image-src
"1588828553-14437","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","A","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=A","Ahn Yong Joon","https://wiki.d-addicts.com/Ahn_Yong_Joon","175","56","/images/3/37/Ahn_Yong_Joon.jpg"
"1588827971-13999","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","E","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=E","Eun Se Hyun","https://wiki.d-addicts.com/Eun_Se_Hyun","null","null",""
"1588821302-9196","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","J","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=J","Jung Joo Eun","https://wiki.d-addicts.com/Jung_Joo_Eun","171","49","/images/thumb/5/51/Jung_Joo_Eun.jpg/200px-Jung_Joo_Eun.jpg"
"1588819287-7765","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","P","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=P","Park Min Ha (2007)","https://wiki.d-addicts.com/Park_Min_Ha_(2007)","null","null","/images/thumb/3/3b/Park_Min_Ha.jpg/300px-Park_Min_Ha.jpg"
"1588812410-1166","https://wiki.d-addicts.com/Category:KArtist","KWriter","https://wiki.d-addicts.com/Category:KWriter","K","https://wiki.d-addicts.com/index.php?title=Category:KWriter&from=K","Kim Ji Soo (writer)","https://wiki.d-addicts.com/Kim_Ji_Soo_(writer)","null","null",""
"1588811611-164","https://wiki.d-addicts.com/Category:KArtist","Oegugin","https://wiki.d-addicts.com/Category:Oegugin","J","https://wiki.d-addicts.com/index.php?title=Category:Oegugin&from=J","Joey Albright","https://wiki.d-addicts.com/Joey_Albright","186","88","/images/thumb/a/a6/Joey_albright.jpg/220px-Joey_albright.jpg"
"1588825600-12064","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","M","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=M","Moon Woo Jin","https://wiki.d-addicts.com/Moon_Woo_Jin","null","null","/images/thumb/8/8b/Moon_Woo_Jin.jpg/300px-Moon_Woo_Jin.jpg"
"1588826424-12706","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","K","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=K","Kim Hyung Chan","https://wiki.d-addicts.com/Kim_Hyung_Chan","174","65","/images/1/11/KimHyeongChan.jpg"
"1588828577-14451","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","A","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=A","Ahn Shin Woo","https://wiki.d-addicts.com/Ahn_Shin_Woo","181","74","/images/4/43/Ahn_Shin_Woo.jpg"
"1588812149-843","https://wiki.d-addicts.com/Category:KArtist","KWriter","https://wiki.d-addicts.com/Category:KWriter","L","https://wiki.d-addicts.com/index.php?title=Category:KWriter&from=L","Lee Sang Min","https://wiki.d-addicts.com/Lee_Sang_Min","null","null",""
"1588821604-9398","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","J","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=J","Joo Boo Jin","https://wiki.d-addicts.com/Joo_Boo_Jin","158","58","/images/0/04/JuBuJin.jpg"
"1588816009-5196","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","G","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=G","Goo Joon Yup","https://wiki.d-addicts.com/Goo_Joon_Yup","178","68","/images/1/1f/GooJoonYup.jpg"
"1588828371-14307","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","C","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=C","Cha Soon Hyung","https://wiki.d-addicts.com/Cha_Soon_Hyung","180","73","/images/b/b8/Cha_soon_hyung.jpg"
"1588817795-6690","https://wiki.d-addicts.com/Category:KArtist","KDirector","https://wiki.d-addicts.com/Category:KDirector","L","https://wiki.d-addicts.com/index.php?title=Category:KDirector&from=L","Lee Min Chul","https://wiki.d-addicts.com/Lee_Min_Chul","null","null","/images/8/8d/Lee_Min_Chul.jpg"
"1588814324-3486","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","L","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=L","Lee Shi Kang","https://wiki.d-addicts.com/Lee_Shi_Kang","180","64","/images/thumb/7/7e/Kwak_Yong_Hwan.jpg/200px-Kwak_Yong_Hwan.jpg"
"1588814429-3627","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","L","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=L","Lee Ji Young","https://wiki.d-addicts.com/Lee_Ji_Young","null","null","/images/9/93/Lee_Ji_Young.jpg"
"1588826416-12695","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","K","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=K","Kim Hyung Mook","https://wiki.d-addicts.com/Kim_Hyung_Mook","null","null","/images/thumb/0/0e/Kim_Hyung_Mook.jpg/300px-Kim_Hyung_Mook.jpg"
"1588812244-966","https://wiki.d-addicts.com/Category:KArtist","KWriter","https://wiki.d-addicts.com/Category:KWriter","L","https://wiki.d-addicts.com/index.php?title=Category:KWriter&from=L","Lee Duk Jae","https://wiki.d-addicts.com/Lee_Duk_Jae","null","null",""
"1588817690-6613","https://wiki.d-addicts.com/Category:KArtist","KDirector","https://wiki.d-addicts.com/Category:KDirector","P","https://wiki.d-addicts.com/index.php?title=Category:KDirector&from=P","Park Seung Woo","https://wiki.d-addicts.com/Park_Seung_Woo","null","null",""
"1588818034-6862","https://wiki.d-addicts.com/Category:KArtist","KDirector","https://wiki.d-addicts.com/Category:KDirector","J","https://wiki.d-addicts.com/index.php?title=Category:KDirector&from=J","Jung Dong Yoon","https://wiki.d-addicts.com/Jung_Dong_Yoon","null","null","/images/b/b3/Jung_dong_yoon.jpg"
"1588814773-4002","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","K","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=K","Kim Tae Hyung (1995)","https://wiki.d-addicts.com/Kim_Tae_Hyung_(1995)","178","58","/images/thumb/a/a4/Taehyung.jpg/300px-Taehyung.jpg"
"1588825728-12137","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","L","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=L","Lee Sang In","https://wiki.d-addicts.com/Lee_Sang_In","172","65","/images/thumb/3/39/Lee_Sang_In.jpg/300px-Lee_Sang_In.jpg"
"1588813994-3088","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","O","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=O","Oh Se Hun","https://wiki.d-addicts.com/Oh_Se_Hun","183","null","/images/thumb/c/cc/Oh_Se_Hun.jpg/300px-Oh_Se_Hun.jpg"
"1588819469-7897","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","P","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=P","Park Geuri Na","https://wiki.d-addicts.com/Park_Geuri_Na","167","44","/images/b/b5/Park_Gri_Na.jpg"
"1588821322-9204","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","J","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=J","Jung Ji Ah","https://wiki.d-addicts.com/Jung_Ji_Ah","167","46","/images/9/9c/Jung_Ji_Ah.jpg"
"1588814960-4235","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","K","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=K","Kim Jae Wook","https://wiki.d-addicts.com/Kim_Jae_Wook","184","65","/images/thumb/6/62/Kim_Jae_Wook.jpg/175px-Kim_Jae_Wook.jpg"
"1588826241-12545","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","L","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=L","Lee Do Young (1986)","https://wiki.d-addicts.com/Lee_Do_Young_(1986)","181","68","/images/3/32/BaekJongMin.jpg"
"1588826109-12443","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","L","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=L","Lee Hee Joon","https://wiki.d-addicts.com/Lee_Hee_Joon","181","null","/images/e/e0/LeeHeeJoon.jpg"
"1588818884-7480","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","S","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=S","Shin Dong Mi","https://wiki.d-addicts.com/Shin_Dong_Mi","170","null","/images/e/ef/ShinDongMi.jpg"
"1588821854-9562","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","J","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=J","Jang So Yun","https://wiki.d-addicts.com/Jang_So_Yun","164","44","/images/4/4f/JangSoYun.JPG"
"1588823218-10418","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","C","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=C","Chae Min Hee","https://wiki.d-addicts.com/Chae_Min_Hee","166","46","/images/3/30/Chae_Min_Hee.jpg"
"1588812803-1646","https://wiki.d-addicts.com/Category:KArtist","KWriter","https://wiki.d-addicts.com/Category:KWriter","G","https://wiki.d-addicts.com/index.php?title=Category:KWriter&from=G","Go Eun Sun","https://wiki.d-addicts.com/Go_Eun_Sun","null","null",""
"1588816595-5734","https://wiki.d-addicts.com/Category:KArtist","KProducer","https://wiki.d-addicts.com/Category:KProducer","Y","https://wiki.d-addicts.com/index.php?title=Category:KProducer&from=Y","Yeo Woon Hyuk","https://wiki.d-addicts.com/Yeo_Woon_Hyuk","null","null",""
"1588817746-6650","https://wiki.d-addicts.com/Category:KArtist","KDirector","https://wiki.d-addicts.com/Category:KDirector","N","https://wiki.d-addicts.com/index.php?title=Category:KDirector&from=N","No Jong Chan","https://wiki.d-addicts.com/No_Jong_Chan","null","null",""
"1588815671-4914","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","I","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=I","Irene","https://wiki.d-addicts.com/Irene","null","null","/images/thumb/b/b4/Irene.jpg/200px-Irene.jpg"
"1588827446-13602","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","I","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=I","Im Sun Taek","https://wiki.d-addicts.com/Im_Sun_Taek","null","null","/images/thumb/1/13/Im_Sun_Taek.jpg/120px-Im_Sun_Taek.jpg"
"1588826236-12539","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","L","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=L","Lee Dong Gyu","https://wiki.d-addicts.com/Lee_Dong_Gyu","180","68","/images/d/dd/Lee_Dong_Gyu.jpg"
"1588818433-7179","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","Y","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=Y","Yang Mi Ra","https://wiki.d-addicts.com/Yang_Mi_Ra","171","48","/images/9/92/YangMiRa.jpg"
"1588817459-6456","https://wiki.d-addicts.com/Category:KArtist","KProducer","https://wiki.d-addicts.com/Category:KProducer","G","https://wiki.d-addicts.com/index.php?title=Category:KProducer&from=G","Go Dong Sun","https://wiki.d-addicts.com/Go_Dong_Sun","null","null",""
"1588818657-7341","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","S","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=S","Song Ji Young (1982)","https://wiki.d-addicts.com/Song_Ji_Young_(1982)","173","49",""
"1588814136-3263","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","M","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=M","Moon Bin","https://wiki.d-addicts.com/Moon_Bin","180","64","/images/2/24/Moon_bin.jpg"
"1588823423-10571","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","B","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=B","Bae Doo Na","https://wiki.d-addicts.com/Bae_Doo_Na","171","49","/images/9/94/BaeDooNa.jpg"
"1588827076-13326","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","J","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=J","Jo Sang Goo","https://wiki.d-addicts.com/Jo_Sang_Goo","null","null","/images/1/14/Jo_Sang_Goo.jpg"
"1588813894-2950","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","P","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=P","Park Hee Bon","https://wiki.d-addicts.com/Park_Hee_Bon","160","43","/images/thumb/b/b1/Heebon.jpg/300px-Heebon.jpg"
"1588818246-6995","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","Y","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=Y","Yum Hyun Hee","https://wiki.d-addicts.com/Yum_Hyun_Hee","168","null",""
"1588819307-7778","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","P","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=P","Park Kyung Rim","https://wiki.d-addicts.com/Park_Kyung_Rim","158","50","/images/6/6d/ParkKyungRim.jpg"
"1588818293-7045","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","Y","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=Y","Yoon Se In","https://wiki.d-addicts.com/Yoon_Se_In","171","51","/images/thumb/1/1f/Yoon_Se_In.jpg/300px-Yoon_Se_In.jpg"
"1588811735-353","https://wiki.d-addicts.com/Category:KArtist","KWriter","https://wiki.d-addicts.com/Category:KWriter","Y","https://wiki.d-addicts.com/index.php?title=Category:KWriter&from=Y","Yoon Ji Ryun","https://wiki.d-addicts.com/Yoon_Ji_Ryun","null","null",""
"1588826288-12594","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","L","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=L","Lee Chan","https://wiki.d-addicts.com/Lee_Chan","175","60","/images/4/4c/LeeChan.jpg"
"1588826478-12781","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","K","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=K","Kim Hak Sun","https://wiki.d-addicts.com/Kim_Hak_Sun","181","78","/images/e/ef/Kim_hak_sun.jpg"
"1588811951-631","https://wiki.d-addicts.com/Category:KArtist","KWriter","https://wiki.d-addicts.com/Category:KWriter","P","https://wiki.d-addicts.com/index.php?title=Category:KWriter&from=P","Park Hyung Jin","https://wiki.d-addicts.com/Park_Hyung_Jin","null","null",""
"1588819606-8015","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","O","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=O","Oh Cho Hee","https://wiki.d-addicts.com/Oh_Cho_Hee","168","48","/images/thumb/6/62/Oh_Cho_Hee.jpg/300px-Oh_Cho_Hee.jpg"
"1588814637-3852","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","K","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=K","Kwon Hyun Bin","https://wiki.d-addicts.com/Kwon_Hyun_Bin","null","null","/images/thumb/a/a9/Kwon_Hyun_Bin.jpg/300px-Kwon_Hyun_Bin.jpg"
"1588813141-2030","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","Y","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=Y","Yang Sun Mi","https://wiki.d-addicts.com/Yang_Sun_Mi","null","null",""
"1588814025-3127","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","O","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=O","Oh Jong Hyuk","https://wiki.d-addicts.com/Oh_Jong_Hyuk","177","54","/images/b/bd/Oh_Jong_Hyuk.jpg"
"1588825619-12075","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","M","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=M","Moon Ji Yoon","https://wiki.d-addicts.com/Moon_Ji_Yoon","185","75","/images/7/74/MoonJiYoon.jpg"
"1588826568-12897","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","K","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=K","Kim Dong Hyun (1975)","https://wiki.d-addicts.com/Kim_Dong_Hyun_(1975)","175","65","/images/thumb/a/ac/Kim_Dong_Hyun1975.jpg/300px-Kim_Dong_Hyun1975.jpg"
"1588828600-14463","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","A","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=A","Ahn Nae Sang","https://wiki.d-addicts.com/Ahn_Nae_Sang","177","66","/images/2/29/AhnNaeSang.jpg"
"1588814336-3505","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","L","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=L","Lee Seung Chul (1966)","https://wiki.d-addicts.com/Lee_Seung_Chul_(1966)","170","65","/images/c/ca/Lee_Seung_Chul.jpg"
"1588812441-1214","https://wiki.d-addicts.com/Category:KArtist","KWriter","https://wiki.d-addicts.com/Category:KWriter","K","https://wiki.d-addicts.com/index.php?title=Category:KWriter&from=K","Kim Ho Soo","https://wiki.d-addicts.com/Kim_Ho_Soo","null","null",""
"1588819963-8265","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","L","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=L","Lee Sang Hee","https://wiki.d-addicts.com/Lee_Sang_Hee","165","50","/images/thumb/f/f8/Lee_sang_hee.jpg/300px-Lee_sang_hee.jpg"
"1588815217-4468","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","K","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=K","Kang Dong Ho","https://wiki.d-addicts.com/Kang_Dong_Ho","187","79","/images/3/3c/Kang_Dong_Ho.jpg"
"1588813573-2546","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","S","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=S","Seo Min Woo","https://wiki.d-addicts.com/Seo_Min_Woo","177","60","/images/6/6f/SeoMinWoo.jpg"
"1588817230-6288","https://wiki.d-addicts.com/Category:KArtist","KProducer","https://wiki.d-addicts.com/Category:KProducer","K","https://wiki.d-addicts.com/index.php?title=Category:KProducer&from=K","Kang Dae Sun","https://wiki.d-addicts.com/Kang_Dae_Sun","null","null",""
"1588819995-8286","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","L","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=L","Lee Min Hee","https://wiki.d-addicts.com/Lee_Min_Hee","null","null","/images/f/fc/Lee_Min_Hee.jpg"
"1588819085-7618","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","S","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=S","Seo Hye Jin","https://wiki.d-addicts.com/Seo_Hye_Jin","null","null","/images/thumb/6/6b/SeoHyeJin.jpg/300px-SeoHyeJin.jpg"
"1588812346-1096","https://wiki.d-addicts.com/Category:KArtist","KWriter","https://wiki.d-addicts.com/Category:KWriter","K","https://wiki.d-addicts.com/index.php?title=Category:KWriter&from=K","Kim Nam Kyung","https://wiki.d-addicts.com/Kim_Nam_Kyung","null","null",""
"1588818642-7330","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","S","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=S","Song Seo Yun","https://wiki.d-addicts.com/Song_Seo_Yun","170","45","/images/thumb/8/89/SongJiEun.jpg/300px-SongJiEun.jpg"
"1588824855-11558","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","P","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=P","Park Shin Yang","https://wiki.d-addicts.com/Park_Shin_Yang","178","68","/images/3/34/Psy.jpg"
"1588818155-6945","https://wiki.d-addicts.com/Category:KArtist","KDirector","https://wiki.d-addicts.com/Category:KDirector","G","https://wiki.d-addicts.com/index.php?title=Category:KDirector&from=G","Go Eun Ho","https://wiki.d-addicts.com/Go_Eun_Ho","null","null",""
"1588815669-4911","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","I","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=I","Ito Yumi","https://wiki.d-addicts.com/Ito_Yumi","163","48","/images/thumb/8/86/Iconiq.jpeg/200px-Iconiq.jpeg"
"1588827225-13446","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","J","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=J","Ji Sung Geun","https://wiki.d-addicts.com/Ji_Sung_Geun","null","null","/images/b/bb/Ji_Sung_Geun.jpg"
"1588818024-6855","https://wiki.d-addicts.com/Category:KArtist","KDirector","https://wiki.d-addicts.com/Category:KDirector","J","https://wiki.d-addicts.com/index.php?title=Category:KDirector&from=J","Jung Hwan Suk","https://wiki.d-addicts.com/Jung_Hwan_Suk","null","null","/images/thumb/a/a4/JungHwanSuk.jpg/200px-JungHwanSuk.jpg"
"1588817169-6242","https://wiki.d-addicts.com/Category:KArtist","KProducer","https://wiki.d-addicts.com/Category:KProducer","K","https://wiki.d-addicts.com/index.php?title=Category:KProducer&from=K","Kim Jin Min","https://wiki.d-addicts.com/Kim_Jin_Min","null","null","/images/0/0e/Kim_Jin_Min.jpg"
"1588825956-12320","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","L","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=L","Lee Jong Goo","https://wiki.d-addicts.com/Lee_Jong_Goo","null","null","/images/thumb/1/1a/Lee_Jong_Goo.jpg/300px-Lee_Jong_Goo.jpg"
"1588826226-12532","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","L","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=L","Lee Dong Ho","https://wiki.d-addicts.com/Lee_Dong_Ho","null","null","/images/b/bf/LeeDongHo.jpg"
"1588814899-4148","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","K","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=K","Kim Ki Bum","https://wiki.d-addicts.com/Kim_Ki_Bum","179","58","/images/3/39/Kim_Ki_Bum.jpg"
"1588823477-10615","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","A","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=A","Ahn Hye Kyung","https://wiki.d-addicts.com/Ahn_Hye_Kyung","167","null","/images/6/68/AhnHyeKyung.jpg"
"1588817786-6683","https://wiki.d-addicts.com/Category:KArtist","KDirector","https://wiki.d-addicts.com/Category:KDirector","L","https://wiki.d-addicts.com/index.php?title=Category:KDirector&from=L","Lee Sang Yeob (director)","https://wiki.d-addicts.com/Lee_Sang_Yeob_(director)","null","null","/images/thumb/5/53/Lee_sang_yeob_director.jpg/300px-Lee_sang_yeob_director.jpg"
"1588812139-828","https://wiki.d-addicts.com/Category:KArtist","KWriter","https://wiki.d-addicts.com/Category:KWriter","L","https://wiki.d-addicts.com/index.php?title=Category:KWriter&from=L","Lee Sook Jin","https://wiki.d-addicts.com/Lee_Sook_Jin","null","null",""
"1588827772-13861","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","H","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=H","Han Seung Hoon","https://wiki.d-addicts.com/Han_Seung_Hoon","null","null","/images/d/d8/Han_Seung_Hoon.jpg"
"1588818461-7201","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","Y","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=Y","Yang Geum Suk","https://wiki.d-addicts.com/Yang_Geum_Suk","165","54","/images/2/21/Yang_Geum_Suk.jpg"
"1588813505-2470","https://wiki.d-addicts.com/Category:KArtist","KSinger","https://wiki.d-addicts.com/Category:KSinger","S","https://wiki.d-addicts.com/index.php?title=Category:KSinger&from=S","Shin Sung Rok","https://wiki.d-addicts.com/Shin_Sung_Rok","185","78","/images/5/5f/ShinSeongRok.jpg"
"1588828018-14042","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","C","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=C","Choi Young Rak","https://wiki.d-addicts.com/Choi_Young_Rak","null","null","/images/thumb/c/ca/Choi_Young_Rak.jpg/300px-Choi_Young_Rak.jpg"
"1588817217-6279","https://wiki.d-addicts.com/Category:KArtist","KProducer","https://wiki.d-addicts.com/Category:KProducer","K","https://wiki.d-addicts.com/index.php?title=Category:KProducer&from=K","Ki Min Soo","https://wiki.d-addicts.com/Ki_Min_Soo","null","null","/images/thumb/e/e9/Ki_min_soo.jpg/300px-Ki_min_soo.jpg"
"1588811959-642","https://wiki.d-addicts.com/Category:KArtist","KWriter","https://wiki.d-addicts.com/Category:KWriter","P","https://wiki.d-addicts.com/index.php?title=Category:KWriter&from=P","Park Hee Kwon","https://wiki.d-addicts.com/Park_Hee_Kwon","null","null",""
"1588827857-13915","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","H","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=H","Ha Jung Woo","https://wiki.d-addicts.com/Ha_Jung_Woo","184","75","/images/9/9a/Ha_Jung_Woo.jpg"
"1588819451-7878","https://wiki.d-addicts.com/Category:KArtist","KActress","https://wiki.d-addicts.com/Category:KActress","P","https://wiki.d-addicts.com/index.php?title=Category:KActress&from=P","Park Hye Sook","https://wiki.d-addicts.com/Park_Hye_Sook","null","null","/images/8/88/ParkHyeSook.jpg"
"1588828341-14289","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","C","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=C","Chae Jin Gun","https://wiki.d-addicts.com/Chae_Jin_Gun","null","null","/images/7/77/Chae_Jin_Gun.jpg"
"1588825376-11925","https://wiki.d-addicts.com/Category:KArtist","KActor","https://wiki.d-addicts.com/Category:KActor","O","https://wiki.d-addicts.com/index.php?title=Category:KActor&from=O","Oh Ji Hun","https://wiki.d-addicts.com/Oh_Ji_Hun","186","88","/images/7/76/Oh_Ji_Heon.jpg"
